time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
1940.297528	115.966766	0.035935	3.227103	96
1941.342755	117.488297	0.035936	3.269397	97
1942.385164	117.706711	0.035936	3.275490	98
1943.427473	125.771477	0.035938	3.499694	99
1944.470272	121.912750	0.035941	3.392037	100
1945.515819	125.817253	0.035938	3.500983	101
1946.558700	125.243858	0.035935	3.485244	102
1947.716522	-60.999153	0.035937	-1.697406	103
1948.647011	124.150604	0.035935	3.454906	104
1949.693997	124.986389	0.035938	3.477826	105
1950.741311	116.406914	0.035938	3.239080	106
1951.839268	41.464092	0.035940	1.153707	107
1952.827230	120.327629	0.035936	3.348426	108
1953.871394	125.062965	0.035935	3.480257	109
1954.912774	125.821327	0.035935	3.501361	110
1955.965542	119.233437	0.035941	3.317502	111
1957.007919	116.435265	0.035936	3.240088	112
1958.055708	116.662254	0.035937	3.246281	113
1959.088307	130.249146	0.035933	3.624794	114
1960.124205	151.761963	0.035938	4.222904	115
1961.181407	123.331032	0.035936	3.431980	116
1962.230816	123.789253	0.035935	3.444836	117
1963.272585	117.258209	0.035934	3.263139	118
1964.317984	125.231094	0.035935	3.484942	119
1965.357367	124.992477	0.035935	3.478315	120
1966.409684	122.404984	0.035941	3.405734	121
1967.446357	121.344704	0.035938	3.376508	122
1968.495154	126.162010	0.035935	3.510818	123
1969.539634	117.575363	0.035938	3.271590	124
1970.590284	119.734207	0.035936	3.331920	125
1971.624853	122.482048	0.035935	3.408451	126
1972.672824	125.517166	0.035941	3.492318	127
1973.713728	123.366058	0.035934	3.433141	128
1974.761515	126.524864	0.035936	3.520858	129
1975.801863	124.132607	0.035937	3.454152	130
1976.848780	128.595505	0.035938	3.578271	131
1977.892985	121.506958	0.035940	3.380866	132
1978.938865	128.278091	0.035940	3.569197	133
1979.980434	123.505928	0.035936	3.436861	134
1981.024088	132.825394	0.035937	3.696105	135
1982.037338	189.082062	0.035938	5.261343	136
1983.116124	127.518532	0.035938	3.548292	137
1984.158323	124.556442	0.035937	3.465944	138
1985.209549	120.933434	0.035938	3.365030	139
1986.246801	121.452431	0.035938	3.379481	140
1987.294880	127.578011	0.035936	3.550136	141
1988.294146	210.859940	0.035936	5.867687	142
1989.383802	126.582321	0.035940	3.522010	143
1990.417584	135.954468	0.035940	3.782804	144
1991.494025	93.783600	0.035936	2.609764	145
1992.513654	123.055809	0.035941	3.423812	146
1993.561528	126.880081	0.035941	3.530192	147
1994.604777	119.677338	0.035937	3.330229	148
1995.654403	120.821663	0.035939	3.361824	149
1996.690801	123.634819	0.035941	3.439904	150
1997.744101	119.518288	0.035941	3.325414	151
